Linie,Stop name,Arrival time,Departure time
369,Zürich HB,,23.03.22 18:40
369,Buchs SG,23.03.22 19:48,23.03.22 19:54
370,Basel Bad Bf,23.03.22 10:19,23.03.22 10:23
370,Basel SBB,,23.03.22 10:13
371,Basel Bad Bf,23.03.22 17:35,23.03.22 17:40
371,Basel SBB,23.03.22 17:47,23.03.22 17:56
371,Thun,23.03.22 19:23,23.03.22 19:24
371,Spiez,23.03.22 19:33,23.03.22 19:34
371,Interlaken West,23.03.22 19:52,23.03.22 19:53
371,Liestal,23.03.22 18:06,23.03.22 18:07
371,Interlaken Ost,23.03.22 19:58,
371,Olten,23.03.22 18:25,23.03.22 18:29
371,Bern,23.03.22 18:56,23.03.22 19:04
372,Interlaken Ost,,23.03.22 05:58
372,Spiez,23.03.22 06:21,23.03.22 06:22
372,Thun,23.03.22 06:31,23.03.22 06:33
372,Basel SBB,23.03.22 08:01,23.03.22 08:13
372,Basel Bad Bf,23.03.22 08:19,23.03.22 08:23
372,Interlaken West,23.03.22 06:02,23.03.22 06:03
372,Olten,23.03.22 07:30,23.03.22 07:33
372,Bern,23.03.22 06:52,23.03.22 07:04
372,Liestal,23.03.22 07:49,23.03.22 07:50
373,Spiez,23.03.22 21:36,23.03.22 21:37
373,Interlaken Ost,23.03.22 21:59,
373,Basel SBB,23.03.22 19:47,23.03.22 19:56
373,Interlaken West,23.03.22 21:54,23.03.22 21:55
373,Liestal,23.03.22 20:06,23.03.22 20:07
373,Basel Bad Bf,23.03.22 19:35,23.03.22 19:40
373,Olten,23.03.22 20:25,23.03.22 20:29
373,Bern,23.03.22 20:56,23.03.22 21:07
373,Thun,23.03.22 21:25,23.03.22 21:26
374,Basel Bad Bf,23.03.22 06:13,23.03.22 06:16
374,Basel SBB,,23.03.22 06:06
375,Basel Bad Bf,23.03.22 21:40,23.03.22 21:42
375,Basel SBB,23.03.22 21:49,
376,Interlaken Ost,,23.03.22 15:00
376,Basel SBB,23.03.22 17:01,23.03.22 17:07
376,Thun,23.03.22 15:32,23.03.22 15:33
376,Bern,23.03.22 15:52,23.03.22 16:04
376,Olten,23.03.22 16:30,23.03.22 16:33
376,Basel Bad Bf,23.03.22 17:13,23.03.22 17:15
376,Liestal,23.03.22 16:49,23.03.22 16:50
376,Interlaken West,23.03.22 15:04,23.03.22 15:05
376,Spiez,23.03.22 15:22,23.03.22 15:22
377,Basel Bad Bf,23.03.22 23:46,23.03.22 23:48
377,Basel SBB,23.03.22 23:55,
380,Zürich HB,,23.03.22 09:37
380,Schaffhausen,23.03.22 10:13,23.03.22 10:16
381,Schaffhausen,23.03.22 19:45,23.03.22 19:47
381,Zürich HB,23.03.22 20:23,
388,Zürich HB,,23.03.22 07:37
388,Schaffhausen,23.03.22 08:13,23.03.22 08:16
389,Zürich HB,23.03.22 22:23,
389,Schaffhausen,23.03.22 21:45,23.03.22 21:47
402,Basel SBB,23.03.22 22:53,23.03.22 23:13
402,Basel Bad Bf,23.03.22 23:19,23.03.22 23:23
402,Zürich HB,,23.03.22 21:59
403,Basel SBB,23.03.22 06:20,23.03.22 06:45
403,Zürich HB,23.03.22 08:05,
403,Basel Bad Bf,23.03.22 06:11,23.03.22 06:13
464,Zürich HB,23.03.22 09:20,
464,Buchs SG,23.03.22 07:53,23.03.22 08:12
464,Sargans,23.03.22 08:23,23.03.22 08:24
465,Zürich HB,,23.03.22 20:40
465,Sargans,23.03.22 21:35,23.03.22 21:36
465,Buchs SG,23.03.22 21:48,23.03.22 22:05
466,Zürich HB,23.03.22 08:20,
466,Sargans,23.03.22 07:23,23.03.22 07:24
466,Buchs SG,23.03.22 06:56,23.03.22 07:12
467,Zürich HB,,23.03.22 21:40
467,Sargans,23.03.22 22:35,23.03.22 22:36
467,Buchs SG,23.03.22 22:48,23.03.22 23:05
470,Basel SBB,23.03.22 20:53,23.03.22 21:13
470,Zürich HB,,23.03.22 19:59
470,Basel Bad Bf,23.03.22 21:19,23.03.22 21:22
471,Basel Bad Bf,23.03.22 07:02,23.03.22 07:12
471,Zürich HB,23.03.22 09:05,
471,Basel SBB,23.03.22 07:20,23.03.22 07:48
474,Basel Bad Bf,23.03.22 05:06,23.03.22 05:08
474,Basel SBB,,23.03.22 04:56
476,Basel SBB,,23.03.22 05:37
476,Basel Bad Bf,23.03.22 05:44,23.03.22 05:46
480,Schaffhausen,23.03.22 20:13,23.03.22 20:16
480,Zürich HB,,23.03.22 19:37
481,Zürich HB,23.03.22 10:23,
481,Schaffhausen,23.03.22 09:45,23.03.22 09:47
482,Schaffhausen,23.03.22 18:13,23.03.22 18:16
482,Zürich HB,,23.03.22 17:37
483,Zürich HB,23.03.22 12:23,
483,Schaffhausen,23.03.22 11:45,23.03.22 11:47
484,Schaffhausen,23.03.22 16:13,23.03.22 16:16
484,Zürich HB,,23.03.22 15:37
485,Zürich HB,23.03.22 14:23,
485,Schaffhausen,23.03.22 13:45,23.03.22 13:47
486,Schaffhausen,23.03.22 14:13,23.03.22 14:16
486,Zürich HB,,23.03.22 13:37
487,Zürich HB,23.03.22 16:23,
487,Schaffhausen,23.03.22 15:45,23.03.22 15:47
488,Schaffhausen,23.03.22 12:13,23.03.22 12:16
488,Zürich HB,,23.03.22 11:37
489,Zürich HB,23.03.22 18:23,
489,Schaffhausen,23.03.22 17:45,23.03.22 17:47
504,Morges,23.03.22 06:16,23.03.22 06:18
504,Neuchâtel,23.03.22 05:32,23.03.22 05:34
504,Genève-Aéroport,23.03.22 06:56,
504,Genève,23.03.22 06:47,23.03.22 06:49
504,Biel/Bienne,,23.03.22 05:16
504,Yverdon-les-Bains,23.03.22 05:52,23.03.22 05:54
505,Rorschach,23.03.22 07:21,
505,Zürich HB,,23.03.22 06:03
505,Winterthur,23.03.22 06:27,23.03.22 06:29
505,Zürich Flughafen,23.03.22 06:12,23.03.22 06:13
505,St. Gallen,23.03.22 07:02,23.03.22 07:05
507,Olten,23.03.22 06:18,23.03.22 06:20
507,Rorschach,23.03.22 08:21,
507,Biel/Bienne,,23.03.22 05:43
507,Solothurn,23.03.22 05:59,23.03.22 06:01
507,Aarau,23.03.22 06:29,23.03.22 06:31
507,Zürich Flughafen,23.03.22 07:12,23.03.22 07:13
507,Winterthur,23.03.22 07:27,23.03.22 07:29
507,St. Gallen,23.03.22 08:02,23.03.22 08:05
507,Grenchen Süd,23.03.22 05:51,23.03.22 05:52
507,Zürich HB,23.03.22 06:56,23.03.22 07:03
508,Aarau,23.03.22 06:28,23.03.22 06:30
508,Biel/Bienne,23.03.22 07:13,23.03.22 07:16
508,Neuchâtel,23.03.22 07:32,23.03.22 07:34
508,Yverdon-les-Bains,23.03.22 07:52,23.03.22 07:54
508,Genève,23.03.22 08:47,23.03.22 08:49
508,Zürich HB,,23.03.22 06:04
508,Olten,23.03.22 06:38,23.03.22 06:40
508,Morges,23.03.22 08:16,23.03.22 08:18
508,Genève-Aéroport,23.03.22 08:56,
508,Solothurn,23.03.22 06:56,23.03.22 06:58
509,Solothurn,23.03.22 07:00,23.03.22 07:01
509,Zürich HB,23.03.22 07:56,23.03.22 08:03
509,Lausanne,,23.03.22 05:42
509,Grenchen Süd,23.03.22 06:52,23.03.22 06:53
509,Olten,23.03.22 07:18,23.03.22 07:20
509,Rorschach,23.03.22 09:21,
509,St. Gallen,23.03.22 09:02,23.03.22 09:05
509,Yverdon-les-Bains,23.03.22 06:05,23.03.22 06:06
509,Neuchâtel,23.03.22 06:24,23.03.22 06:26
509,Biel/Bienne,23.03.22 06:42,23.03.22 06:44
509,Aarau,23.03.22 07:29,23.03.22 07:31
509,Zürich Flughafen,23.03.22 08:12,23.03.22 08:13
509,Winterthur,23.03.22 08:27,23.03.22 08:29
510,Winterthur,23.03.22 06:31,23.03.22 06:33
510,Zürich Flughafen,23.03.22 06:46,23.03.22 06:48
510,Olten,23.03.22 07:38,23.03.22 07:40
510,Morges,23.03.22 09:16,23.03.22 09:18
510,Genève-Aéroport,23.03.22 09:56,
510,St. Gallen,23.03.22 05:55,23.03.22 05:58
510,Solothurn,23.03.22 07:56,23.03.22 07:58
510,Neuchâtel,23.03.22 08:32,23.03.22 08:34
510,Yverdon-les-Bains,23.03.22 08:52,23.03.22 08:54
510,Zürich HB,23.03.22 06:57,23.03.22 07:04
510,Genève,23.03.22 09:47,23.03.22 09:49
510,Rorschach,,23.03.22 05:39
510,Aarau,23.03.22 07:28,23.03.22 07:30
510,Biel/Bienne,23.03.22 08:13,23.03.22 08:16
511,Neuchâtel,23.03.22 07:24,23.03.22 07:26
511,Solothurn,23.03.22 07:59,23.03.22 08:01
511,Olten,23.03.22 08:18,23.03.22 08:20
511,Genève-Aéroport,,23.03.22 06:02
511,Zürich HB,23.03.22 08:56,23.03.22 09:03
511,Rorschach,23.03.22 10:21,
511,Yverdon-les-Bains,23.03.22 07:05,23.03.22 07:06
511,Aarau,23.03.22 08:29,23.03.22 08:31
511,Winterthur,23.03.22 09:27,23.03.22 09:29
511,Genève,23.03.22 06:09,23.03.22 06:12
511,Nyon,23.03.22 06:25,23.03.22 06:26
511,Morges,23.03.22 06:40,23.03.22 06:42
511,Biel/Bienne,23.03.22 07:43,23.03.22 07:46
511,Zürich Flughafen,23.03.22 09:12,23.03.22 09:13
511,St. Gallen,23.03.22 10:02,23.03.22 10:05
512,Olten,23.03.22 08:38,23.03.22 08:40
512,Genève,23.03.22 10:47,23.03.22 10:49
512,St. Gallen,23.03.22 06:55,23.03.22 06:58
512,Solothurn,23.03.22 08:56,23.03.22 08:58
512,Winterthur,23.03.22 07:31,23.03.22 07:33
512,Biel/Bienne,23.03.22 09:13,23.03.22 09:16
512,Yverdon-les-Bains,23.03.22 09:52,23.03.22 09:54
512,Morges,23.03.22 10:16,23.03.22 10:18
512,Genève-Aéroport,23.03.22 10:56,
512,Zürich HB,23.03.22 07:57,23.03.22 08:04
512,Rorschach,,23.03.22 06:39
512,Zürich Flughafen,23.03.22 07:46,23.03.22 07:48
512,Aarau,23.03.22 08:28,23.03.22 08:30
512,Neuchâtel,23.03.22 09:32,23.03.22 09:34
513,Genève-Aéroport,,23.03.22 07:05
513,Aarau,23.03.22 09:29,23.03.22 09:31
513,Morges,23.03.22 07:41,23.03.22 07:42
513,Neuchâtel,23.03.22 08:24,23.03.22 08:26
513,Solothurn,23.03.22 08:59,23.03.22 09:01
513,Olten,23.03.22 09:18,23.03.22 09:20
513,Zürich Flughafen,23.03.22 10:12,23.03.22 10:13
513,Rorschach,23.03.22 11:21,
513,Genève,23.03.22 07:12,23.03.22 07:15
513,Biel/Bienne,23.03.22 08:43,23.03.22 08:46
513,Zürich HB,23.03.22 09:56,23.03.22 10:03
513,St. Gallen,23.03.22 11:02,23.03.22 11:05
513,Yverdon-les-Bains,23.03.22 08:05,23.03.22 08:06
513,Winterthur,23.03.22 10:27,23.03.22 10:29
514,Winterthur,23.03.22 08:31,23.03.22 08:33
514,Zürich Flughafen,23.03.22 08:46,23.03.22 08:48
514,Olten,23.03.22 09:38,23.03.22 09:40
514,Neuchâtel,23.03.22 10:32,23.03.22 10:34
514,Yverdon-les-Bains,23.03.22 10:52,23.03.22 10:54
514,Rorschach,,23.03.22 07:39
514,St. Gallen,23.03.22 07:55,23.03.22 07:58
514,Solothurn,23.03.22 09:56,23.03.22 09:58
514,Biel/Bienne,23.03.22 10:13,23.03.22 10:16
514,Genève,23.03.22 11:47,23.03.22 11:49
514,Zürich HB,23.03.22 08:57,23.03.22 09:04
514,Aarau,23.03.22 09:28,23.03.22 09:30
514,Morges,23.03.22 11:16,23.03.22 11:18
514,Genève-Aéroport,23.03.22 11:56,
515,Yverdon-les-Bains,23.03.22 09:05,23.03.22 09:06
515,Solothurn,23.03.22 09:59,23.03.22 10:01
515,St. Gallen,23.03.22 12:02,23.03.22 12:05
515,Morges,23.03.22 08:41,23.03.22 08:42
515,Winterthur,23.03.22 11:27,23.03.22 11:29
515,Genève-Aéroport,,23.03.22 08:05
515,Neuchâtel,23.03.22 09:24,23.03.22 09:26
515,Biel/Bienne,23.03.22 09:43,23.03.22 09:46
515,Rorschach,23.03.22 12:21,
515,Genève,23.03.22 08:12,23.03.22 08:15
515,Olten,23.03.22 10:18,23.03.22 10:20
515,Aarau,23.03.22 10:29,23.03.22 10:31
515,Zürich HB,23.03.22 10:56,23.03.22 11:03
515,Zürich Flughafen,23.03.22 11:12,23.03.22 11:13
516,Solothurn,23.03.22 10:56,23.03.22 10:58
516,Neuchâtel,23.03.22 11:32,23.03.22 11:34
516,Rorschach,,23.03.22 08:39
516,Zürich Flughafen,23.03.22 09:46,23.03.22 09:48
516,Zürich HB,23.03.22 09:57,23.03.22 10:04
516,Yverdon-les-Bains,23.03.22 11:52,23.03.22 11:54
516,Winterthur,23.03.22 09:31,23.03.22 09:33
516,Aarau,23.03.22 10:28,23.03.22 10:30
516,Biel/Bienne,23.03.22 11:13,23.03.22 11:16
516,Genève,23.03.22 12:47,23.03.22 12:49
516,Genève-Aéroport,23.03.22 12:56,
516,St. Gallen,23.03.22 08:55,23.03.22 08:58
516,Olten,23.03.22 10:38,23.03.22 10:40
516,Morges,23.03.22 12:16,23.03.22 12:18
517,Solothurn,23.03.22 10:59,23.03.22 11:01
517,Olten,23.03.22 11:18,23.03.22 11:20
517,Genève,23.03.22 09:12,23.03.22 09:15
517,Morges,23.03.22 09:41,23.03.22 09:42
517,Neuchâtel,23.03.22 10:24,23.03.22 10:26
517,Biel/Bienne,23.03.22 10:43,23.03.22 10:46
517,Winterthur,23.03.22 12:27,23.03.22 12:29
517,Rorschach,23.03.22 13:21,
517,Zürich Flughafen,23.03.22 12:12,23.03.22 12:13
517,St. Gallen,23.03.22 13:02,23.03.22 13:05
517,Yverdon-les-Bains,23.03.22 10:05,23.03.22 10:06
517,Zürich HB,23.03.22 11:56,23.03.22 12:03
517,Genève-Aéroport,,23.03.22 09:05
517,Aarau,23.03.22 11:29,23.03.22 11:31
518,Neuchâtel,23.03.22 12:32,23.03.22 12:34
518,St. Gallen,23.03.22 09:55,23.03.22 09:58
518,Zürich HB,23.03.22 10:57,23.03.22 11:04
518,Yverdon-les-Bains,23.03.22 12:52,23.03.22 12:54
518,Morges,23.03.22 13:16,23.03.22 13:18
518,Genève-Aéroport,23.03.22 13:56,
518,Olten,23.03.22 11:38,23.03.22 11:40
518,Winterthur,23.03.22 10:31,23.03.22 10:33
518,Zürich Flughafen,23.03.22 10:46,23.03.22 10:48
518,Aarau,23.03.22 11:28,23.03.22 11:30
518,Biel/Bienne,23.03.22 12:13,23.03.22 12:16
518,Genève,23.03.22 13:47,23.03.22 13:49
518,Rorschach,,23.03.22 09:39
518,Solothurn,23.03.22 11:56,23.03.22 11:58
519,Morges,23.03.22 10:41,23.03.22 10:42
519,Biel/Bienne,23.03.22 11:43,23.03.22 11:46
519,Zürich HB,23.03.22 12:56,23.03.22 13:03
519,Winterthur,23.03.22 13:27,23.03.22 13:29
519,St. Gallen,23.03.22 14:02,23.03.22 14:05
519,Genève-Aéroport,,23.03.22 10:05
519,Rorschach,23.03.22 14:21,
519,Genève,23.03.22 10:12,23.03.22 10:15
519,Yverdon-les-Bains,23.03.22 11:05,23.03.22 11:06
519,Neuchâtel,23.03.22 11:24,23.03.22 11:26
519,Solothurn,23.03.22 11:59,23.03.22 12:01
519,Olten,23.03.22 12:18,23.03.22 12:20
519,Aarau,23.03.22 12:29,23.03.22 12:31
519,Zürich Flughafen,23.03.22 13:12,23.03.22 13:13
520,Zürich HB,23.03.22 11:57,23.03.22 12:04
520,Solothurn,23.03.22 12:56,23.03.22 12:58
520,Biel/Bienne,23.03.22 13:13,23.03.22 13:16
520,St. Gallen,23.03.22 10:55,23.03.22 10:58
520,Winterthur,23.03.22 11:31,23.03.22 11:33
520,Genève-Aéroport,23.03.22 14:56,
520,Neuchâtel,23.03.22 13:32,23.03.22 13:34
520,Yverdon-les-Bains,23.03.22 13:52,23.03.22 13:54
520,Genève,23.03.22 14:47,23.03.22 14:49
520,Morges,23.03.22 14:16,23.03.22 14:18
520,Rorschach,,23.03.22 10:39
520,Zürich Flughafen,23.03.22 11:46,23.03.22 11:48
520,Aarau,23.03.22 12:28,23.03.22 12:30
520,Olten,23.03.22 12:38,23.03.22 12:40
521,Yverdon-les-Bains,23.03.22 12:05,23.03.22 12:06
521,St. Gallen,23.03.22 15:02,23.03.22 15:05
521,Genève,23.03.22 11:12,23.03.22 11:15
521,Aarau,23.03.22 13:29,23.03.22 13:31
521,Genève-Aéroport,,23.03.22 11:05
521,Morges,23.03.22 11:41,23.03.22 11:42
521,Neuchâtel,23.03.22 12:24,23.03.22 12:26
521,Biel/Bienne,23.03.22 12:43,23.03.22 12:46
521,Zürich HB,23.03.22 13:56,23.03.22 14:03
521,Winterthur,23.03.22 14:27,23.03.22 14:29
521,Rorschach,23.03.22 15:21,
521,Solothurn,23.03.22 12:59,23.03.22 13:01
521,Olten,23.03.22 13:18,23.03.22 13:20
521,Zürich Flughafen,23.03.22 14:12,23.03.22 14:13
522,Rorschach,,23.03.22 11:39
522,Zürich HB,23.03.22 12:57,23.03.22 13:04
522,Aarau,23.03.22 13:28,23.03.22 13:30
522,Solothurn,23.03.22 13:56,23.03.22 13:58
522,Biel/Bienne,23.03.22 14:13,23.03.22 14:16
522,Yverdon-les-Bains,23.03.22 14:52,23.03.22 14:54
522,Morges,23.03.22 15:16,23.03.22 15:18
522,St. Gallen,23.03.22 11:55,23.03.22 11:58
522,Winterthur,23.03.22 12:31,23.03.22 12:33
522,Olten,23.03.22 13:38,23.03.22 13:40
522,Neuchâtel,23.03.22 14:32,23.03.22 14:34
522,Genève,23.03.22 15:47,23.03.22 15:49
522,Genève-Aéroport,23.03.22 15:56,
522,Zürich Flughafen,23.03.22 12:46,23.03.22 12:48
523,Morges,23.03.22 12:41,23.03.22 12:42
523,Winterthur,23.03.22 15:27,23.03.22 15:29
523,Rorschach,23.03.22 16:21,
523,Yverdon-les-Bains,23.03.22 13:05,23.03.22 13:06
523,St. Gallen,23.03.22 16:02,23.03.22 16:05
523,Biel/Bienne,23.03.22 13:43,23.03.22 13:46
523,Genève-Aéroport,,23.03.22 12:05
523,Solothurn,23.03.22 13:59,23.03.22 14:01
523,Olten,23.03.22 14:18,23.03.22 14:20
523,Aarau,23.03.22 14:29,23.03.22 14:31
523,Zürich HB,23.03.22 14:56,23.03.22 15:03
523,Genève,23.03.22 12:12,23.03.22 12:15
523,Neuchâtel,23.03.22 13:24,23.03.22 13:26
523,Zürich Flughafen,23.03.22 15:12,23.03.22 15:13
524,Winterthur,23.03.22 13:31,23.03.22 13:33
524,Biel/Bienne,23.03.22 15:13,23.03.22 15:16
524,Neuchâtel,23.03.22 15:32,23.03.22 15:34
524,St. Gallen,23.03.22 12:55,23.03.22 12:58
524,Zürich Flughafen,23.03.22 13:46,23.03.22 13:48
524,Yverdon-les-Bains,23.03.22 15:52,23.03.22 15:54
524,Rorschach,,23.03.22 12:39
524,Aarau,23.03.22 14:28,23.03.22 14:30
524,Solothurn,23.03.22 14:56,23.03.22 14:58
524,Morges,23.03.22 16:16,23.03.22 16:18
524,Genève-Aéroport,23.03.22 16:56,
524,Zürich HB,23.03.22 13:57,23.03.22 14:04
524,Olten,23.03.22 14:38,23.03.22 14:40
524,Genève,23.03.22 16:47,23.03.22 16:49
525,Genève,23.03.22 13:12,23.03.22 13:15
525,Morges,23.03.22 13:41,23.03.22 13:42
525,Biel/Bienne,23.03.22 14:43,23.03.22 14:46
525,Solothurn,23.03.22 14:59,23.03.22 15:01
525,Zürich HB,23.03.22 15:56,23.03.22 16:03
525,St. Gallen,23.03.22 17:02,23.03.22 17:05
525,Rorschach,23.03.22 17:21,
525,Aarau,23.03.22 15:29,23.03.22 15:31
525,Winterthur,23.03.22 16:27,23.03.22 16:29
525,Yverdon-les-Bains,23.03.22 14:05,23.03.22 14:06
525,Neuchâtel,23.03.22 14:24,23.03.22 14:26
525,Olten,23.03.22 15:18,23.03.22 15:20
525,Zürich Flughafen,23.03.22 16:12,23.03.22 16:13
525,Genève-Aéroport,,23.03.22 13:05
526,Rorschach,,23.03.22 13:39
526,Biel/Bienne,23.03.22 16:13,23.03.22 16:16
526,Yverdon-les-Bains,23.03.22 16:52,23.03.22 16:54
526,Neuchâtel,23.03.22 16:32,23.03.22 16:34
526,Zürich Flughafen,23.03.22 14:46,23.03.22 14:48
526,Aarau,23.03.22 15:28,23.03.22 15:30
526,Olten,23.03.22 15:38,23.03.22 15:40
526,Solothurn,23.03.22 15:56,23.03.22 15:58
526,St. Gallen,23.03.22 13:55,23.03.22 13:58
526,Genève-Aéroport,23.03.22 17:56,
526,Winterthur,23.03.22 14:31,23.03.22 14:33
526,Zürich HB,23.03.22 14:57,23.03.22 15:04
526,Morges,23.03.22 17:16,23.03.22 17:18
526,Genève,23.03.22 17:47,23.03.22 17:49
527,Genève,23.03.22 14:12,23.03.22 14:15
527,Biel/Bienne,23.03.22 15:43,23.03.22 15:46
527,Olten,23.03.22 16:18,23.03.22 16:20
527,Winterthur,23.03.22 17:27,23.03.22 17:29
527,Genève-Aéroport,,23.03.22 14:05
527,Morges,23.03.22 14:41,23.03.22 14:42
527,Yverdon-les-Bains,23.03.22 15:05,23.03.22 15:06
527,Zürich Flughafen,23.03.22 17:12,23.03.22 17:13
527,St. Gallen,23.03.22 18:02,
527,Neuchâtel,23.03.22 15:24,23.03.22 15:26
527,Solothurn,23.03.22 15:59,23.03.22 16:01
527,Aarau,23.03.22 16:29,23.03.22 16:31
527,Zürich HB,23.03.22 16:56,23.03.22 17:03
528,Zürich Flughafen,23.03.22 15:46,23.03.22 15:48
528,Biel/Bienne,23.03.22 17:13,23.03.22 17:16
528,Genève,23.03.22 18:47,23.03.22 18:49
528,Genève-Aéroport,23.03.22 18:56,
528,Rorschach,,23.03.22 14:39
528,St. Gallen,23.03.22 14:55,23.03.22 14:58
528,Aarau,23.03.22 16:28,23.03.22 16:30
528,Solothurn,23.03.22 16:56,23.03.22 16:58
528,Neuchâtel,23.03.22 17:32,23.03.22 17:34
528,Yverdon-les-Bains,23.03.22 17:52,23.03.22 17:54
528,Winterthur,23.03.22 15:31,23.03.22 15:33
528,Zürich HB,23.03.22 15:57,23.03.22 16:04
528,Morges,23.03.22 18:16,23.03.22 18:18
528,Olten,23.03.22 16:38,23.03.22 16:40
529,Neuchâtel,23.03.22 16:24,23.03.22 16:26
529,Aarau,23.03.22 17:29,23.03.22 17:31
529,Winterthur,23.03.22 18:27,23.03.22 18:29
529,Morges,23.03.22 15:41,23.03.22 15:42
529,Rorschach,23.03.22 19:21,
529,Genève,23.03.22 15:12,23.03.22 15:15
529,Biel/Bienne,23.03.22 16:43,23.03.22 16:46
529,Olten,23.03.22 17:18,23.03.22 17:20
529,Zürich HB,23.03.22 17:56,23.03.22 18:03
529,St. Gallen,23.03.22 19:02,23.03.22 19:05
529,Genève-Aéroport,,23.03.22 15:05
529,Yverdon-les-Bains,23.03.22 16:05,23.03.22 16:06
529,Solothurn,23.03.22 16:59,23.03.22 17:01
529,Zürich Flughafen,23.03.22 18:12,23.03.22 18:13
530,Zürich HB,23.03.22 16:57,23.03.22 17:04
530,Rorschach,,23.03.22 15:39
530,Genève-Aéroport,23.03.22 19:56,
530,Aarau,23.03.22 17:28,23.03.22 17:30
530,Olten,23.03.22 17:38,23.03.22 17:40
530,Yverdon-les-Bains,23.03.22 18:52,23.03.22 18:54
530,Zürich Flughafen,23.03.22 16:46,23.03.22 16:48
530,St. Gallen,23.03.22 15:55,23.03.22 15:58
530,Winterthur,23.03.22 16:31,23.03.22 16:33
530,Solothurn,23.03.22 17:56,23.03.22 17:58
530,Biel/Bienne,23.03.22 18:13,23.03.22 18:16
530,Neuchâtel,23.03.22 18:32,23.03.22 18:34
530,Morges,23.03.22 19:16,23.03.22 19:18
530,Genève,23.03.22 19:47,23.03.22 19:49
531,Aarau,23.03.22 18:29,23.03.22 18:31
531,Morges,23.03.22 16:41,23.03.22 16:42
531,Zürich HB,23.03.22 18:56,23.03.22 19:03
531,Genève-Aéroport,,23.03.22 16:05
531,Genève,23.03.22 16:12,23.03.22 16:15
531,St. Gallen,23.03.22 20:02,23.03.22 20:05
531,Rorschach,23.03.22 20:21,
531,Neuchâtel,23.03.22 17:24,23.03.22 17:26
531,Solothurn,23.03.22 17:59,23.03.22 18:01
531,Olten,23.03.22 18:18,23.03.22 18:20
531,Zürich Flughafen,23.03.22 19:12,23.03.22 19:13
531,Yverdon-les-Bains,23.03.22 17:05,23.03.22 17:06
531,Biel/Bienne,23.03.22 17:43,23.03.22 17:46
531,Winterthur,23.03.22 19:27,23.03.22 19:29
532,Zürich Flughafen,23.03.22 17:46,23.03.22 17:48
532,Biel/Bienne,23.03.22 19:13,23.03.22 19:16
532,Morges,23.03.22 20:16,23.03.22 20:18
532,Genève,23.03.22 20:47,23.03.22 20:49
532,Solothurn,23.03.22 18:56,23.03.22 18:58
532,Rorschach,,23.03.22 16:39
532,Winterthur,23.03.22 17:31,23.03.22 17:33
532,Olten,23.03.22 18:38,23.03.22 18:40
532,Neuchâtel,23.03.22 19:32,23.03.22 19:34
532,Genève-Aéroport,23.03.22 20:56,
532,Aarau,23.03.22 18:28,23.03.22 18:30
532,St. Gallen,23.03.22 16:55,23.03.22 16:58
532,Zürich HB,23.03.22 17:57,23.03.22 18:04
532,Yverdon-les-Bains,23.03.22 19:52,23.03.22 19:54
533,Genève,23.03.22 17:12,23.03.22 17:15
533,Aarau,23.03.22 19:29,23.03.22 19:31
533,Winterthur,23.03.22 20:27,23.03.22 20:29
533,Genève-Aéroport,,23.03.22 17:05
533,Neuchâtel,23.03.22 18:24,23.03.22 18:26
533,Zürich Flughafen,23.03.22 20:12,23.03.22 20:13
533,St. Gallen,23.03.22 21:02,
533,Yverdon-les-Bains,23.03.22 18:05,23.03.22 18:06
533,Solothurn,23.03.22 18:59,23.03.22 19:01
533,Morges,23.03.22 17:41,23.03.22 17:42
533,Biel/Bienne,23.03.22 18:43,23.03.22 18:46
533,Zürich HB,23.03.22 19:56,23.03.22 20:03
533,Olten,23.03.22 19:18,23.03.22 19:20
534,Aarau,23.03.22 19:28,23.03.22 19:30
534,Neuchâtel,23.03.22 20:32,23.03.22 20:34
534,Winterthur,23.03.22 18:31,23.03.22 18:33
534,Zürich Flughafen,23.03.22 18:46,23.03.22 18:48
534,Zürich HB,23.03.22 18:57,23.03.22 19:04
534,Olten,23.03.22 19:38,23.03.22 19:40
534,Solothurn,23.03.22 19:56,23.03.22 19:58
534,Morges,23.03.22 21:16,
534,St. Gallen,,23.03.22 17:58
534,Biel/Bienne,23.03.22 20:13,23.03.22 20:16
534,Yverdon-les-Bains,23.03.22 20:52,23.03.22 20:54
535,Aarau,23.03.22 20:29,23.03.22 20:31
535,Yverdon-les-Bains,23.03.22 19:05,23.03.22 19:06
535,Zürich HB,23.03.22 20:56,
535,Genève-Aéroport,,23.03.22 18:05
535,Morges,23.03.22 18:41,23.03.22 18:42
535,Genève,23.03.22 18:12,23.03.22 18:15
535,Neuchâtel,23.03.22 19:24,23.03.22 19:26
535,Biel/Bienne,23.03.22 19:43,23.03.22 19:46
535,Solothurn,23.03.22 19:59,23.03.22 20:01
535,Olten,23.03.22 20:18,23.03.22 20:20
536,Rorschach,,23.03.22 18:39
536,Zürich HB,23.03.22 19:57,23.03.22 20:04
536,Solothurn,23.03.22 20:56,23.03.22 20:58
536,Neuchâtel,23.03.22 21:32,23.03.22 21:34
536,Winterthur,23.03.22 19:31,23.03.22 19:33
536,Aarau,23.03.22 20:28,23.03.22 20:30
536,Olten,23.03.22 20:38,23.03.22 20:40
536,Biel/Bienne,23.03.22 21:13,23.03.22 21:16
536,Yverdon-les-Bains,23.03.22 21:52,23.03.22 21:54
